age,c_charge_degree,race,sex,priors_count,days_b_screening_arrest,two_year_recid
51,M,African-American,Male,1,-1.0,1
57,F,Caucasian,Male,0,0.0,0
24,M,Caucasian,Male,3,-1.0,1
34,F,African-American,Male,1,-1.0,0
27,F,Hispanic,Male,1,-1.0,0
28,M,African-American,Female,10,15.0,1
35,M,African-American,Male,10,0.0,1
30,F,African-American,Male,6,0.0,1
53,F,Other,Male,1,733.0,0
44,F,African-American,Male,0,-1.0,0
61,F,Caucasian,Male,10,-1.0,0
26,F,African-American,Male,1,-1.0,1
48,F,African-American,Male,10,-1.0,1
42,M,African-American,Male,4,0.0,0
38,F,Caucasian,Male,10,-1.0,1
39,F,African-American,Male,4,-32.0,0
53,M,Caucasian,Female,0,-1.0,0
26,M,African-American,Male,3,-1.0,0
22,F,African-American,Male,1,-1.0,1
50,F,Caucasian,Male,0,-1.0,0
44,M,Caucasian,Male,16,-1.0,0
24,F,African-American,Male,4,-1.0,1
21,F,African-American,Male,0,-1.0,1
50,F,Caucasian,Male,0,0.0,0
36,M,Caucasian,Female,0,0.0,0
39,F,Caucasian,Male,0,-1.0,0
24,F,African-American,Female,2,729.0,0
54,F,African-American,Female,7,-1.0,0
29,M,African-American,Male,0,0.0,0
26,M,Caucasian,Male,0,-1.0,0
41,F,African-American,Male,3,-1.0,1
23,F,African-American,Male,1,-1.0,1
34,M,Caucasian,Male,0,-1.0,0
31,F,Caucasian,Male,11,0.0,1
20,F,African-American,Male,0,-1.0,0
49,F,African-American,Male,10,-1.0,1
26,F,African-American,Male,4,0.0,1
28,F,African-American,Male,1,-1.0,1
26,F,African-American,Male,0,-1.0,0
55,F,African-American,Male,1,-1.0,0
22,M,African-American,Male,0,-1.0,0
26,M,African-American,Female,0,-1.0,0
56,M,Other,Male,0,0.0,0
66,F,Caucasian,Male,1,331.0,0
46,F,Other,Male,2,-1.0,0
58,F,African-American,Male,16,-1.0,1
28,F,African-American,Male,4,-1.0,0
33,F,African-American,Male,8,-1.0,0
31,M,African-American,Female,0,-1.0,0
26,M,African-American,Male,1,0.0,0
41,F,Caucasian,Female,12,-45.0,1
34,M,Caucasian,Male,0,-1.0,0
33,F,Other,Male,0,-1.0,0
32,F,African-American,Female,0,-1.0,0
37,F,African-American,Male,9,0.0,1
50,F,African-American,Male,1,-22.0,0
35,F,Caucasian,Male,1,-1.0,0
47,M,Caucasian,Female,0,-6.0,1
52,F,African-American,Female,8,-1.0,0
26,F,African-American,Male,5,-1.0,1
45,F,African-American,Male,13,-1.0,1
19,M,Other,Male,0,-1.0,1
41,F,African-American,Male,8,-1.0,1
24,M,African-American,Male,0,0.0,0
21,F,African-American,Male,1,-1.0,0
54,M,Caucasian,Male,0,-1.0,0
49,F,Caucasian,Male,0,-1.0,0
42,F,Caucasian,Male,1,0.0,0
21,F,African-American,Male,1,0.0,1
61,F,African-American,Male,30,-56.0,0
46,F,Caucasian,Male,5,0.0,1
74,M,Caucasian,Male,0,0.0,0
38,F,Hispanic,Female,0,0.0,0
39,F,African-American,Female,1,-1.0,0
38,F,African-American,Female,0,-1.0,0
19,F,African-American,Male,1,-1.0,1
28,F,Caucasian,Male,0,-1.0,1
25,F,African-American,Male,1,-1.0,1
53,M,Caucasian,Male,1,-1.0,0
23,F,African-American,Male,2,-1.0,0
55,F,Caucasian,Male,33,-1.0,1
64,F,Caucasian,Female,1,-1.0,0
23,M,African-American,Male,1,-1.0,1
23,F,African-American,Male,4,-1.0,1
41,F,Hispanic,Female,0,0.0,0
53,M,Other,Male,0,0.0,0
34,F,African-American,Male,0,-1.0,0
24,F,Hispanic,Male,0,-1.0,1
26,M,African-American,Male,1,-1.0,0
44,F,Caucasian,Male,4,-1.0,0
27,F,Caucasian,Female,0,0.0,0
28,F,Caucasian,Male,14,-1.0,0
55,M,Caucasian,Male,1,-1.0,0
22,F,African-American,Female,2,-60.0,0
36,F,African-American,Male,15,-1.0,0
29,F,African-American,Male,6,-236.0,1
23,F,African-American,Male,1,-1.0,0
56,M,African-American,Male,1,0.0,0
27,F,Caucasian,Male,2,-1.0,1
37,M,Caucasian,Male,1,-1.0,0
32,F,African-American,Male,1,-1.0,1
41,M,African-American,Male,18,-1.0,1
22,F,African-American,Male,1,-1.0,1
37,F,Caucasian,Male,1,-1.0,1
45,M,African-American,Male,3,0.0,0
31,F,African-American,Female,14,-1.0,0
42,F,African-American,Male,7,-1.0,1
26,F,African-American,Male,20,-1.0,1
33,F,Caucasian,Male,0,0.0,1
22,M,Caucasian,Male,0,0.0,1
32,F,Caucasian,Male,2,-61.0,1
36,M,African-American,Female,1,0.0,0
54,M,Caucasian,Male,0,0.0,0
25,F,African-American,Male,5,-1.0,1
24,F,Caucasian,Male,3,-1.0,1
23,M,Hispanic,Male,0,-1.0,0
61,M,Caucasian,Male,0,0.0,0
42,M,Caucasian,Female,0,-1.0,0
28,M,Caucasian,Male,1,0.0,1
27,M,African-American,Male,1,-1.0,0
24,M,Caucasian,Male,2,-18.0,0
33,F,African-American,Male,14,-59.0,0
32,F,African-American,Male,16,-1.0,1
38,F,Caucasian,Male,0,-7.0,0
21,M,Caucasian,Male,1,-1.0,0
27,F,African-American,Male,1,-1.0,1
39,F,Caucasian,Male,0,-1.0,0
29,F,Caucasian,Male,0,-1.0,0
29,F,Caucasian,Male,1,-2.0,0
65,F,Caucasian,Male,6,-61.0,0
36,F,Caucasian,Male,1,23.0,1
46,F,African-American,Male,0,0.0,1
44,F,African-American,Male,7,-1.0,0
27,M,African-American,Male,0,-1.0,0
27,F,African-American,Male,8,-1.0,1
61,M,Caucasian,Male,0,0.0,0
47,M,African-American,Male,0,-1.0,1
27,M,African-American,Male,1,-1.0,0
28,F,Caucasian,Male,0,-1.0,1
31,M,Caucasian,Female,1,-1.0,1
26,M,Caucasian,Male,9,0.0,1
53,F,African-American,Male,2,-1.0,1
26,F,African-American,Male,1,-1.0,1
25,F,African-American,Male,2,-23.0,0
23,M,Other,Male,5,-1.0,1
21,M,African-American,Female,4,-1.0,1
23,M,African-American,Male,1,0.0,0
30,M,Other,Male,3,-1.0,0
45,F,African-American,Female,2,-1.0,0
27,M,African-American,Male,2,-1.0,1
57,M,African-American,Male,6,370.0,1
44,F,Caucasian,Male,8,231.0,1
26,M,African-American,Female,0,-1.0,0
21,F,Caucasian,Male,0,-1.0,1
62,M,Caucasian,Female,0,-1.0,0
48,F,Caucasian,Male,0,-1.0,0
53,M,African-American,Male,1,-1.0,0
62,M,African-American,Male,3,-1.0,1
28,F,African-American,Male,5,-1.0,0
56,F,Caucasian,Male,1,0.0,0
35,F,Hispanic,Male,2,-8.0,0
56,M,Hispanic,Female,2,-1.0,1
22,F,African-American,Male,2,-1.0,1
26,F,African-American,Male,5,-1.0,1
35,M,African-American,Male,4,0.0,0
22,F,African-American,Male,1,-1.0,1
37,F,African-American,Female,7,-1.0,0
32,F,African-American,Female,0,0.0,0
33,F,African-American,Female,3,-1.0,1
38,F,Other,Male,2,0.0,1
53,M,Caucasian,Male,0,-1.0,0
32,M,Caucasian,Male,0,-1.0,0
26,M,Caucasian,Male,0,-1.0,0
61,M,Caucasian,Male,0,-1.0,0
21,M,African-American,Male,0,-1.0,0
69,M,African-American,Male,22,-1.0,0
26,M,African-American,Male,0,0.0,0
30,F,African-American,Male,9,-1.0,1
21,F,Caucasian,Male,1,-5.0,0
41,M,Caucasian,Male,0,0.0,0
45,F,African-American,Male,0,-1.0,1
31,F,African-American,Male,10,-1.0,1
22,F,Caucasian,Male,0,-2.0,0
54,F,Caucasian,Female,0,0.0,1
50,M,Caucasian,Male,2,-1.0,1
37,F,Other,Male,11,-1.0,0
21,F,African-American,Female,0,-1.0,1
23,M,Hispanic,Male,6,-1.0,1
30,F,Caucasian,Male,0,-1.0,1
53,F,Caucasian,Male,2,-32.0,0
30,F,African-American,Male,11,-1.0,1
26,M,Caucasian,Male,5,0.0,0
30,F,African-American,Female,1,-62.0,1
59,M,African-American,Female,0,-1.0,0
29,F,African-American,Male,13,-1.0,1
67,F,Hispanic,Male,0,-3.0,0
30,F,Caucasian,Male,13,-2.0,1
25,M,African-American,Male,5,-1.0,1
45,F,Hispanic,Male,8,-1.0,0
22,F,African-American,Male,0,0.0,0
41,F,African-American,Male,8,0.0,1
46,F,Asian,Male,3,-1.0,1
27,M,Other,Male,0,-1.0,0
37,F,African-American,Female,13,-1.0,0
22,F,African-American,Male,0,-1.0,1
19,F,African-American,Male,0,-1.0,1
45,M,Caucasian,Male,2,-1.0,0
33,F,African-American,Female,5,-1.0,1
52,F,African-American,Male,7,-1.0,0
21,F,African-American,Female,0,-1.0,0
43,M,African-American,Male,6,0.0,1
33,F,Caucasian,Male,3,-1.0,0
26,F,African-American,Male,3,-1.0,1
37,M,Caucasian,Male,0,-1.0,0
38,F,African-American,Male,1,-8.0,1
35,M,Hispanic,Male,1,-1.0,1
27,F,African-American,Male,1,-1.0,1
40,F,Other,Male,1,0.0,0
21,F,African-American,Male,1,-2.0,0
38,F,Caucasian,Male,3,-1.0,1
37,M,Caucasian,Male,0,-1.0,0
24,M,Hispanic,Male,1,-78.0,0
44,F,Caucasian,Male,0,-1.0,0
30,F,African-American,Male,0,-1.0,0
40,F,Hispanic,Male,0,0.0,0
49,F,Caucasian,Male,1,-22.0,0
67,M,Caucasian,Male,0,0.0,0
59,F,African-American,Male,14,-1.0,1
21,F,African-American,Male,1,-1.0,1
31,M,Caucasian,Male,6,-1.0,0
50,F,Caucasian,Female,2,-1.0,1
30,F,African-American,Male,7,-1.0,0
28,M,Caucasian,Male,1,-1.0,0
48,F,African-American,Male,7,-1.0,1
55,M,Caucasian,Male,0,-1.0,0
42,M,Caucasian,Male,0,-1.0,0
34,M,African-American,Male,0,0.0,1
43,M,African-American,Male,4,0.0,1
44,F,African-American,Male,0,0.0,0
25,M,Caucasian,Male,0,256.0,0
29,F,Hispanic,Male,17,0.0,1
25,F,Caucasian,Male,2,-1.0,1
32,M,African-American,Female,0,-1.0,1
96,F,Hispanic,Male,2,-3.0,1
35,M,African-American,Male,10,-232.0,1
29,M,Hispanic,Male,0,-1.0,0
27,F,Hispanic,Male,8,-1.0,1
41,F,Hispanic,Male,2,-132.0,0
31,M,Hispanic,Male,0,-3.0,0
24,F,African-American,Male,1,-1.0,1
34,F,African-American,Male,0,0.0,1
48,F,African-American,Male,2,0.0,1
41,F,African-American,Male,1,-1.0,0
26,M,African-American,Male,12,-1.0,1
42,F,African-American,Male,0,0.0,1
29,M,African-American,Male,0,-1.0,0
26,M,Caucasian,Male,0,-1.0,0
27,F,African-American,Female,1,0.0,0
35,M,Caucasian,Male,4,-1.0,0
54,F,Caucasian,Male,1,-1.0,0
24,M,African-American,Male,3,-155.0,1
20,F,African-American,Male,0,-1.0,0
27,F,Caucasian,Male,0,-3.0,0
21,F,African-American,Male,1,-1.0,0
27,M,Caucasian,Male,7,-1.0,1
34,F,African-American,Male,11,-1.0,1
27,F,Caucasian,Male,4,-42.0,0
54,M,African-American,Male,0,-1.0,0
29,F,Other,Male,2,-1.0,1
39,F,African-American,Male,1,-6.0,0
33,M,Caucasian,Female,0,-2.0,0
25,F,African-American,Female,2,210.0,1
40,F,Hispanic,Female,7,-19.0,1
35,M,African-American,Female,0,-1.0,0
28,M,Hispanic,Male,0,0.0,1
53,M,African-American,Male,0,-3.0,0
28,M,Caucasian,Male,2,-1.0,0
26,F,African-American,Male,0,-1.0,0
30,F,African-American,Male,1,1040.0,0
31,F,African-American,Male,3,0.0,0
24,M,Caucasian,Male,3,-1.0,1
45,F,Caucasian,Male,19,-1.0,1
33,M,Hispanic,Male,1,0.0,0
28,F,African-American,Male,1,0.0,0
45,F,Caucasian,Female,1,-1.0,1
33,F,Caucasian,Male,3,-19.0,1
23,F,Caucasian,Male,4,0.0,1
36,F,African-American,Male,6,-1.0,0
22,F,African-American,Male,0,-1.0,0
28,F,African-American,Male,2,0.0,1
37,M,African-American,Male,3,-1.0,0
52,M,Caucasian,Female,0,-1.0,0
26,F,Caucasian,Male,0,0.0,0
28,F,Caucasian,Male,4,-1.0,1
33,F,Caucasian,Female,2,-1.0,0
23,F,Caucasian,Male,3,-1.0,1
31,M,Caucasian,Male,3,-1.0,1
55,M,Caucasian,Female,0,-1.0,0
24,F,Caucasian,Male,3,0.0,1
37,M,African-American,Male,2,0.0,0
41,F,African-American,Male,0,0.0,0
26,M,Caucasian,Male,0,-1.0,0
41,F,African-American,Male,13,-1.0,0
33,F,African-American,Male,6,-1.0,0
47,M,Hispanic,Male,0,-1.0,1
23,F,African-American,Male,0,-1.0,0
27,F,Caucasian,Male,1,-1.0,0
24,F,Caucasian,Male,0,0.0,1
30,F,African-American,Male,10,0.0,0
55,F,Caucasian,Male,1,0.0,0
26,M,African-American,Male,13,0.0,1
41,M,African-American,Female,6,-65.0,0
35,F,African-American,Male,0,0.0,0
26,F,African-American,Male,4,-73.0,1
20,M,African-American,Male,1,-22.0,0
24,M,Caucasian,Male,3,-1.0,1
31,M,African-American,Male,8,-1.0,1
55,F,African-American,Male,0,-1.0,1
33,F,Caucasian,Male,7,-1.0,1
44,F,Caucasian,Male,6,-1.0,1
41,F,African-American,Male,25,-1.0,1
56,M,African-American,Male,9,0.0,0
21,F,African-American,Male,1,-10.0,0
36,F,African-American,Male,1,550.0,1
48,M,Caucasian,Female,1,0.0,0
27,F,Caucasian,Male,6,117.0,1
56,F,Caucasian,Male,7,-1.0,1
39,M,Caucasian,Male,2,-26.0,0
31,F,Hispanic,Male,0,-1.0,0
25,F,Caucasian,Female,0,-1.0,0
51,F,Caucasian,Male,1,-83.0,0
28,F,African-American,Female,3,-16.0,0
30,F,African-American,Male,0,-1.0,1
19,M,African-American,Female,0,-1.0,1
20,M,African-American,Male,0,-1.0,1
57,F,Caucasian,Male,0,-1.0,0
51,M,African-American,Male,8,-1.0,1
27,F,African-American,Male,5,0.0,1
26,F,African-American,Male,0,-1.0,0
23,M,Caucasian,Male,3,-1.0,1
35,M,African-American,Male,14,-1.0,1
37,F,African-American,Male,5,-29.0,0
48,F,African-American,Male,0,0.0,0
21,F,African-American,Male,0,-1.0,0
19,F,African-American,Male,3,74.0,1
21,F,African-American,Male,1,-31.0,1
52,M,African-American,Male,1,-21.0,0
23,F,African-American,Male,5,256.0,1
22,F,African-American,Male,0,-1.0,1
19,F,African-American,Male,1,-40.0,1
41,F,Caucasian,Male,1,-1.0,1
25,M,Caucasian,Female,1,-1.0,1
54,M,African-American,Male,0,0.0,1
25,F,African-American,Male,13,-8.0,1
40,F,Caucasian,Female,4,-1.0,0
22,F,African-American,Male,0,0.0,0
50,F,Caucasian,Male,10,-1.0,0
35,M,Caucasian,Male,2,0.0,0
28,F,Caucasian,Male,7,-1.0,1
21,F,African-American,Male,0,-1.0,0
38,F,Other,Female,6,-34.0,1
27,F,Caucasian,Male,0,-1.0,0
22,F,African-American,Male,0,0.0,1
38,F,Hispanic,Female,20,-1.0,1
32,F,African-American,Male,26,-32.0,1
32,F,Caucasian,Male,0,0.0,0
59,F,Caucasian,Male,0,-1.0,0
30,F,Caucasian,Male,19,57.0,1
20,M,Other,Male,0,-1.0,1
59,F,Caucasian,Male,0,0.0,0
44,F,Caucasian,Female,1,-3.0,1
26,M,African-American,Male,9,-1.0,1
30,F,African-American,Male,9,-1.0,1
25,M,African-American,Male,3,0.0,1
44,M,Hispanic,Male,0,-2.0,0
40,F,African-American,Male,7,129.0,0
31,M,African-American,Female,0,-2.0,1
32,F,African-American,Female,0,-1.0,0
37,F,African-American,Male,22,-1.0,1
22,F,Caucasian,Male,2,-1.0,0
38,M,African-American,Male,8,-1.0,1
34,F,Caucasian,Male,2,-1.0,0
30,F,African-American,Male,7,-1.0,0
38,F,Caucasian,Female,0,-1.0,1
36,F,African-American,Male,10,-1.0,1
46,F,Other,Male,0,0.0,0
35,F,Caucasian,Male,2,0.0,1
35,F,African-American,Male,0,-1.0,0
20,F,Other,Male,1,-1.0,1
30,F,African-American,Female,9,-1.0,1
34,F,African-American,Male,16,-1.0,1
31,F,Caucasian,Male,3,-19.0,1
32,M,Hispanic,Male,0,-1.0,1
31,F,Caucasian,Male,4,0.0,1
22,F,Caucasian,Male,2,-1.0,1
31,F,Hispanic,Male,0,-1.0,0
36,M,African-American,Male,5,-1.0,1
39,M,African-American,Male,2,-1.0,0
51,F,African-American,Male,9,-1.0,1
35,F,African-American,Male,7,-1.0,1
30,F,African-American,Male,1,213.0,1
35,F,Hispanic,Male,0,-1.0,0
23,F,Hispanic,Male,0,-1.0,1
43,M,Caucasian,Male,3,-54.0,1
37,M,African-American,Male,0,-1.0,0
25,M,African-American,Male,3,0.0,0
33,F,Hispanic,Male,8,-165.0,1
27,F,African-American,Female,0,-1.0,0
47,M,Caucasian,Male,2,-25.0,0
46,M,African-American,Male,12,-1.0,0
27,F,Caucasian,Male,0,-1.0,0
34,F,African-American,Male,0,-1.0,1
30,M,African-American,Male,4,163.0,1
25,M,Caucasian,Male,0,-1.0,0
26,M,African-American,Male,5,-1.0,0
25,F,African-American,Male,1,-18.0,1
60,F,African-American,Male,9,-1.0,0
49,M,Other,Male,0,-1.0,1
30,F,African-American,Male,12,0.0,1
21,F,African-American,Male,0,-3.0,0
25,F,African-American,Male,4,-1.0,1
53,F,Caucasian,Male,1,283.0,0
21,F,African-American,Male,0,16.0,1
29,M,Hispanic,Male,1,-2.0,0
29,M,African-American,Male,4,-26.0,0
21,M,Hispanic,Male,0,0.0,0
24,M,African-American,Female,2,569.0,1
53,M,Other,Male,4,-1.0,1
51,F,Caucasian,Male,2,0.0,0
29,M,African-American,Male,1,0.0,0
24,F,Other,Female,0,0.0,0
24,F,Other,Male,2,-1.0,1
37,F,Hispanic,Male,5,-1.0,0
20,F,Caucasian,Male,0,-1.0,1
53,F,Caucasian,Male,1,-21.0,0
25,F,African-American,Male,5,-1.0,0
38,M,Hispanic,Male,0,0.0,0
22,F,African-American,Male,3,0.0,1
21,F,African-American,Male,1,-1.0,0
21,F,Caucasian,Male,1,-1.0,1
27,M,African-American,Male,6,-1.0,1
28,M,African-American,Male,14,29.0,1
49,M,African-American,Male,6,-1.0,1
52,F,African-American,Male,7,-1.0,1
25,M,African-American,Male,1,-1.0,0
56,F,Caucasian,Male,2,-4.0,0
34,F,African-American,Male,22,-29.0,0
35,F,Hispanic,Male,7,0.0,0
23,M,African-American,Male,1,-27.0,1
22,F,Caucasian,Male,0,-3.0,0
23,F,African-American,Male,0,-1.0,1
30,M,African-American,Male,4,-1.0,0
42,M,African-American,Male,1,0.0,1
50,M,African-American,Male,24,0.0,1
54,F,Caucasian,Male,12,-58.0,1
37,M,Other,Male,4,-1.0,1
37,F,African-American,Male,0,-1.0,0
23,F,African-American,Male,1,0.0,0
41,F,Caucasian,Male,0,-1.0,0
50,F,African-American,Male,5,29.0,0
41,F,Hispanic,Male,19,-1.0,1
26,F,African-American,Male,2,-1.0,1
40,F,Other,Male,8,-1.0,1
23,F,African-American,Male,2,-1.0,1
55,F,Caucasian,Male,1,-1.0,1
24,F,African-American,Male,0,-1.0,1
33,M,Caucasian,Male,5,-1.0,1
23,F,Caucasian,Male,0,-1.0,0
37,M,African-American,Male,1,-3.0,1
64,F,Other,Female,0,-1.0,0
51,M,Caucasian,Male,0,-1.0,0
40,F,Other,Male,4,-1.0,1
35,M,African-American,Female,3,0.0,1
22,F,Hispanic,Male,1,-1.0,1
29,F,African-American,Male,2,0.0,0
57,M,Caucasian,Male,0,-3.0,0
20,M,African-American,Male,1,0.0,1
37,M,Caucasian,Male,1,-203.0,1
23,M,Other,Female,0,-1.0,0
23,F,African-American,Male,3,-1.0,1
36,M,Caucasian,Male,9,0.0,1
55,M,Caucasian,Male,1,-3.0,0
53,M,African-American,Male,18,-1.0,1
21,F,African-American,Male,1,-1.0,1
27,M,African-American,Male,3,-1.0,1
28,F,African-American,Male,6,-1.0,1
26,F,Caucasian,Male,1,-1.0,1
25,F,Caucasian,Male,1,-1.0,0
66,F,Caucasian,Male,0,-1.0,0
28,M,African-American,Male,3,0.0,0
21,F,African-American,Male,0,523.0,1
24,M,African-American,Male,0,-2.0,0
60,M,Caucasian,Male,18,-26.0,1
37,F,African-American,Male,2,-1.0,1
73,M,Caucasian,Male,0,-1.0,0
44,F,African-American,Male,0,-1.0,0
42,M,Hispanic,Male,0,0.0,0
40,F,African-American,Male,6,-1.0,0
28,F,African-American,Female,0,391.0,1
21,F,Hispanic,Male,0,0.0,0
56,M,Caucasian,Male,0,-2.0,1
42,F,African-American,Male,3,-1.0,0
32,F,Caucasian,Male,11,149.0,1
50,F,Caucasian,Male,1,-1.0,0
34,M,Caucasian,Male,0,-1.0,0
47,M,African-American,Male,1,-1.0,1
58,F,Caucasian,Male,3,-1.0,0
48,F,Caucasian,Male,3,-7.0,0
20,F,Caucasian,Female,0,-2.0,0
53,F,African-American,Female,10,-1.0,1
29,F,African-American,Male,0,-1.0,0
38,M,Other,Male,1,-1.0,0
43,M,Caucasian,Female,0,0.0,0
25,M,Hispanic,Male,2,-1.0,1
53,M,Caucasian,Male,1,-1.0,1
22,M,Caucasian,Male,0,-1.0,0
32,M,Hispanic,Female,1,-11.0,0
26,M,Caucasian,Male,9,-1.0,1
48,F,Other,Female,0,-1.0,0
23,F,African-American,Male,4,-1.0,1
71,M,Caucasian,Male,1,-28.0,0
61,M,Caucasian,Female,0,-1.0,0
22,M,Caucasian,Female,2,-22.0,0
29,M,African-American,Male,1,82.0,1
54,M,Caucasian,Female,1,-22.0,0
24,F,Caucasian,Male,6,-1.0,0
28,F,Caucasian,Female,0,-1.0,0
25,F,Caucasian,Female,2,0.0,0
22,F,African-American,Female,1,-28.0,0
24,F,African-American,Male,2,0.0,1
35,F,African-American,Male,0,-1.0,0
21,F,African-American,Male,0,-1.0,0
49,M,Caucasian,Male,1,0.0,0
26,F,African-American,Male,6,-1.0,1
30,F,African-American,Male,7,-1.0,1
30,F,African-American,Male,5,-1.0,1
21,F,African-American,Male,1,-40.0,0
64,F,Caucasian,Male,8,-1.0,0
26,F,African-American,Female,1,35.0,0
45,F,Caucasian,Female,7,-1.0,1
37,M,African-American,Male,3,-1.0,0
34,F,African-American,Female,1,-1.0,1
60,F,Hispanic,Male,4,-15.0,0
58,M,Caucasian,Male,0,-1.0,0
27,F,Caucasian,Male,0,-1.0,0
30,M,African-American,Male,0,0.0,1
25,M,African-American,Male,0,0.0,0
60,F,African-American,Male,19,0.0,1
56,F,African-American,Male,24,22.0,0
33,M,African-American,Male,2,-1.0,0
25,F,Caucasian,Male,9,-1.0,1
47,F,African-American,Male,15,-60.0,0
32,F,African-American,Male,6,-1.0,1
24,F,African-American,Male,3,-1.0,1
23,F,Caucasian,Male,2,-1.0,1
23,F,Hispanic,Male,3,-1.0,1
25,F,African-American,Male,1,-1.0,1
20,F,African-American,Female,0,-1.0,0
32,F,African-American,Male,9,-1.0,0
49,F,African-American,Female,0,0.0,0
22,F,African-American,Male,1,-4.0,0
24,F,African-American,Male,0,-1.0,0
26,F,Caucasian,Male,10,7.0,1
20,F,African-American,Female,1,483.0,1
29,M,African-American,Male,1,0.0,1
18,F,African-American,Male,2,-85.0,1
22,F,Caucasian,Male,0,-1.0,0
26,F,African-American,Female,3,-1.0,0
21,F,African-American,Male,0,-1.0,1
54,M,Caucasian,Male,2,-1.0,0
59,F,African-American,Male,1,-1.0,0
22,F,African-American,Male,0,-1.0,1
24,F,Other,Male,1,-1.0,1
64,F,African-American,Male,20,-1.0,0
45,M,Caucasian,Male,1,0.0,1
22,F,African-American,Female,0,-7.0,0
24,F,African-American,Male,5,-1.0,1
30,F,African-American,Female,3,0.0,1
27,F,Caucasian,Female,0,0.0,0
20,F,Caucasian,Male,0,-3.0,0
29,F,Hispanic,Male,0,-1.0,1
28,F,Caucasian,Male,5,-23.0,1
37,M,Other,Male,0,-1.0,0
25,F,Other,Male,2,0.0,0
23,F,Caucasian,Male,3,18.0,1
32,M,African-American,Female,0,-1.0,0
44,F,Caucasian,Female,1,-3.0,0
41,F,African-American,Male,8,-1.0,0
30,F,Caucasian,Male,3,21.0,0
27,M,African-American,Male,2,0.0,1
32,F,African-American,Male,0,-1.0,1
40,M,African-American,Male,24,-1.0,1
23,F,African-American,Male,1,-45.0,0
34,M,Hispanic,Male,2,0.0,0
33,M,African-American,Female,3,-1.0,0
33,F,Caucasian,Male,3,-42.0,0
33,F,Caucasian,Male,0,-1.0,0
41,M,African-American,Male,2,46.0,1
37,M,Hispanic,Male,1,-1.0,0
28,M,African-American,Male,9,-1.0,0
25,F,African-American,Female,0,-1.0,1
51,F,Other,Male,14,496.0,1
30,M,African-American,Female,1,-1.0,0
47,M,African-American,Female,0,-2.0,0
24,F,Caucasian,Male,0,-1.0,1
37,M,Caucasian,Male,5,-105.0,0
31,F,Caucasian,Male,9,0.0,1
30,F,Caucasian,Female,1,-43.0,0
52,F,African-American,Male,0,-1.0,1
25,F,African-American,Male,5,-1.0,1
46,M,African-American,Female,7,-1.0,0
62,M,Caucasian,Male,3,-1.0,0
57,F,Other,Male,10,246.0,1
36,M,Caucasian,Male,0,-1.0,1
24,F,African-American,Male,2,-1.0,1
37,M,Hispanic,Male,3,-1.0,1
25,F,Caucasian,Male,9,0.0,0
21,M,African-American,Male,0,-1.0,1
38,M,Asian,Male,0,-1.0,0
29,F,African-American,Male,5,-1.0,1
52,M,African-American,Male,0,0.0,1
29,F,African-American,Male,5,-1.0,0
59,F,African-American,Male,13,-1.0,1
39,F,African-American,Male,2,0.0,0
48,M,Hispanic,Male,1,0.0,0
31,M,Other,Male,3,-1.0,1
20,F,African-American,Male,1,-1.0,1
50,M,Caucasian,Male,0,-1.0,0
27,F,African-American,Male,7,-1.0,1
27,M,African-American,Male,0,0.0,0
31,F,Caucasian,Male,4,-1.0,1
32,F,African-American,Female,2,340.0,0
24,M,African-American,Female,2,0.0,0
24,F,African-American,Male,4,-1.0,1
30,M,Caucasian,Male,0,0.0,1
21,F,African-American,Male,2,-32.0,0
41,F,Caucasian,Male,0,0.0,0
38,F,Other,Male,1,-1.0,0
32,F,African-American,Male,2,0.0,1
27,F,Caucasian,Male,5,414.0,0
69,M,Caucasian,Male,0,-4.0,1
25,F,Caucasian,Male,1,0.0,0
55,M,Caucasian,Male,0,-1.0,1
28,F,African-American,Male,7,-1.0,1
27,M,Caucasian,Male,0,0.0,1
20,F,African-American,Female,1,-1.0,1
36,F,African-American,Male,2,0.0,1
39,F,Hispanic,Female,10,-1.0,1
25,F,African-American,Male,10,-4.0,1
35,M,Caucasian,Female,1,-1.0,0
32,M,African-American,Male,12,-1.0,1
69,M,Other,Male,0,-1.0,0
21,M,Caucasian,Male,1,-21.0,0
41,F,Caucasian,Male,1,0.0,0
21,F,Hispanic,Male,0,-3.0,0
38,F,African-American,Male,0,-1.0,0
21,F,African-American,Male,1,-1.0,1
31,M,Caucasian,Male,10,185.0,0
35,M,Caucasian,Male,2,0.0,1
34,M,African-American,Male,5,-13.0,0
52,M,Caucasian,Male,0,-1.0,0
21,F,African-American,Male,0,-1.0,0
43,M,African-American,Male,8,-1.0,0
32,F,Caucasian,Female,0,-1.0,0
49,F,Caucasian,Male,5,-1.0,1
21,M,African-American,Female,0,-1.0,0
28,F,African-American,Male,5,-1.0,1
65,F,Caucasian,Female,1,-1.0,0
27,M,Caucasian,Female,0,0.0,0
48,F,Caucasian,Male,20,0.0,1
25,M,African-American,Male,1,620.0,0
20,M,African-American,Male,0,-1.0,1
49,F,Other,Male,7,0.0,1
42,M,Other,Male,6,-1.0,0
63,F,African-American,Male,6,-1.0,0
40,M,Caucasian,Male,0,0.0,0
34,F,Hispanic,Male,0,-1.0,0
21,F,African-American,Male,1,0.0,1
27,M,Caucasian,Male,1,-1.0,0
29,M,Hispanic,Male,0,-1.0,0
